1.000000000000000000e+00,3.128799999999999955e+02
2.000000000000000000e+00,3.152200000000000273e+02
3.000000000000000000e+00,3.145699999999999932e+02
4.000000000000000000e+00,3.144700000000000273e+02
5.000000000000000000e+00,3.159599999999999795e+02
6.000000000000000000e+00,3.157400000000000091e+02
7.000000000000000000e+00,3.135099999999999909e+02
